label,text
true,"Since taking office in January 2011, the rainy day fund has increased by 226 percent."
false,"Says that as Providences mayor, David Cicilline said the city had a world-class school system. Not only did Providence not have a world-class school system but as measured, was amongst the last school system in the entire country."
true,Says his release of 33 years of tax returns is more than any presidential candidate in history.
true,I never proposed privatizing the (Milwaukee County) airport.
true,"Before this day is out, 18 more veterans will have taken their own lives. That is the daily average, it is intolerable, and it has to stop."
false,The word progressive...was created as a substitute forcommunist.
true,(M)ore Georgians have jobs than at any other time since October 2008.
false,"When Standard Poors dropped our credit rating, what they said is, we dont have an ability to repay our debt. ... I was proved right in my position that the debt ceiling should not have been raised."
true,"The House of Representatives just voted 300-131 to remove country-of-origin labeling on chicken, pork, and beef sold in the U.S."
false,The Chinese are there in Syria.
true,Says Sen. Rand Pauls 2011 budget included a big cut in the CDC.
true,The U.S. would gainrevenue by cutting personal income tax rates in half and ending tax breaks.
false,"Under Obamacare, Virginia taxpayers would have been forced to pay for abortions if the General Assembly had not recently intervened."
false,Says Patrick Murphy is the only candidate to have voted against every measure to fund Zika.
true,"We had a No Child Left Behind a similar piece of legislation in our state a number of years ago, well before the federal law. And it's had a big impact here. It's improved schools."
false,"Were the seventh highest taxed state in America. And thats not just state, its local as well."
false,Says stimulus money went to buy electric cars from Finland as a payback to Obama supporters.
false,Allen West called Social Security a Ponzi scheme and said this countrys got to get on sound footing by destroying it.
false,On eliminating the influence of money in policy campaigns
true,Senator Webb was a reliable vote for President Obama and Senator Harry Reid.
true,Says he is the only candidate in the race for Clackamas County Chair who will refuse to join the Public Employees Retirement System.
false,Homicides against blacks have tripled since Floridas stand your ground law has been in existence.
false,"The downsizing of Pinellas County government resulted in about 1,200 people being laid off in a 12 percent unemployment market. I can tell you that every one of them was hired from the time that Ms. Latvala went into office in 2000."
true,Says Austin Mayor Lee Leffingwell voted for a toll lane on MoPac.
true,Ill be the only economist in the (U.S.) House.
false,"Says Ohio Gov. John Kasich got lucky with a thing called fracking, which is why Ohio is doing well."
true,"The Associated Press called Charlie Crist's attacks ""over the top,"" ""out of context,"" and ""not true."""
false,"Says 7,000 millionaires gamed the system to pay no income taxes."
false,Says Barack Obama grew up in Kenya.
true,90 percent of babies with Down syndrome are aborted.
false,Says Steve Jobs was responsible for creating more jobs than the stimulus bill.
false,Says that you cant destroy the guns purchased in a (gun) buyback program as the city (of Memphis) wants to do.
true,Taxpayers pay for roughly 45 percent of all births in Wisconsin! And 60 percent of the births in Milwaukee!!!
true,New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.
false,Says Patrick Murphy hasnt passed a single bill out of committee.
true,Wisconsin lost more jobs over the past 12 months than any other state.
false,No fracking waste is being dumped in New York State
true,"Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100,000 pay."
false,"So many people were critical of Secretary (John) Kerry going to Paris and talking with Hamas, because Kerry was seen as supporting Hamas to the exclusion of the Arab League."
false,Its been 4 and a half years since the United States Senate passed a budget.
false,"The Republicans' alternative health care plan ""will still let insurers raise premiums four times faster than wages."""
true,"By the time she turns 3 years old, a child born into a low-income home hears 30 million fewer words than a child from a well-off family."
false,"Says when he was governor, Wisconsin cut unemployment to 2.1 percent and the states unemployment rate was the lowest in the country for 40 consecutive months."
false,"13,000 Floridians are able to vote -- but their governor wont tell them."
true,"According to independent experts, Donald Trumps tax plan would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy."
false,Democrats do not have a plan for extending the Bush tax cuts.
true,Says the federal government is the largest energy user in the country.
true,Says one in four women and one in seven men have been victims of domestic violence in their lifetime.
false,A Paul Ryan-Scott Walker (or Scott Walker-Paul Ryan) ticket for the White House in 2016 would be unconstitutional because both men live in Wisconsin.
false,One out of every three students currently today is ready for college before they go there.
true,Todays marijuana is 300 percent to 800 percent more potent than the pot of yesteryear.
false,"In just one month, the Democrats have spent more than President Bush spent in seven years on the war in Iraq, the war in Afghanistan and Hurricane Katrina combined."
false,Not a single segment of the proposed Beltline intersects the MARTA system at MARTA stations.
true,Wisconsin is below the national average in wage growth and job growth.
false,"We have 93 million people out of work. They look for jobs, they give up, and all of a sudden, statistically, theyre considered employed."
true,"Of the 25 wealthiest nations, were the only one that doesnt provide basic health coverage."
false,Says Romney supported a law that could have made most common forms of birth control illegal.
false,The most significant driver of out-migration [from Rhode Island] is the estate tax.
false,Scott Walkers school-aid cuts were so devastating that students are without chairs and a government survey found 47 kids in a classroom.
false,Says Attorney General Eric Holder recently revealed this idea to have government have gun owners wear special bracelets that would identify you as a gun owner.
true,Ed Schultz said Alan Grayson is what its all about.
true,AIG said they were giving $57 million (in retention payments) to people who were being terminated.
false,The @nytimes states today that DJT believes more countries should acquire nuclear weapons. How dishonest are they. I never said this!
false,We have no idea what is contained in [electronic cigarette] vapor.
false,Says new estimates from the Congressional Budget Office conclude the final price-tag for the health care law will exceed $2 trillion more than double what was initially reported.
true,Five percent of Americans pay over half the income taxes in this country. Forty percent of Americans pay no income taxes at all.
true,"Last year, we saw the first reduction in the federal prison population in 32 years."
true,Says America spends over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12.
true,Connecticuts take on slot machines is 25 cents on the dollar. And the states take on table games: zero.
true,Sen. Obama has been to Iraq once.
true,Dodd brought both parties together to pass the Family and Medical Leave Act.
false,Mitt Romney has 15 homes.
true,The Obama administration has used the Espionage Act to go after whistleblowers who leaked to journalists ... more than all previous administrations combined.
true,"Nevada has been recently ranked No. 1 in unemployment, foreclosures, violent crime, personal bankruptcy and divorce."
true,"Says New Jersey has gained 143,000 new private-sector jobs."
true,Says the Portland Childrens Levy holds its administrative expenses to less than 5 percent.
false,[State Rep. Doug McKillips] donors deserve a refund.
false,On changing the rules for filibusters on presidential nominees
true,"Every year tobacco kills more Americans than did World War II more than AIDS, cocaine, heroin, alcohol, vehicular accidents, homicide and suicide combined."
false,Say Bernie Sanders won Nevada after all.
false,Says Donald Trump is going to go out and carpet bomb the Middle East.
false,We are bogged down in a war that John McCain now suggests might go on for another 100 years.
true,"We spent approximately $20-billion of that money on pork barrel, earmark projects. Maybe if we had done it right, maybe some of that money would have gone to inspect those bridges and other bridges across the country."
false,"Last year, I was involved with an effort to to help prosecutors get their first pay raise in more than 10 years."
false,Ive either balanced every budget or we turned back a surplus.
true,"We do not have an overcrowding problem. As a matter of fact, Rhode Island has one of the lowest incarceration rates in the country."
false,Says Rep. Jim Renacci was trying to leave town for the holidays without extending your payroll tax cut.
false,In the state of Rhode Island 25 percent of our current physicians are graduates of for-profit medical schools.
false,Medicare will be bankrupt in nine years.
false,"If the Supreme Court throws out the federal health care law, it would be an unprecedented, extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress."
true,I opposed this war from the beginning. I opposed the war in 2002. I opposed the war in 2003. I opposed it in 2004 and 2005 and 2006.
true,"Says the State Department spent $630,000 to get 2 million Facebook Likes."
true,The average unemployed American has been out of work for almost 40 weeks.
true,"Republican challenger Bill Flores ""has never once voted in a general election in our district."""
false,Hillary Clintons international travels included no serious diplomacy.
true,Polls showHillary Clinton wins every time with Donald Trump as her opponent.
false,Says Peter Kilmartin has only three years experience in his own law practice.
false,Says Daniel Webster thinks wives should submit to their husbands.
false,Sheldon Whitehouse and 18 other senators voted to censor the internet.
false,Jobs that involve the minimum wage are overwhelmingly jobs for young people starting out in the workforce.
false,"I was among the earliest to criticize the rush to war (in Iraq), and yes, even before the war ever started."
false,The City of Milwaukee uses the building inspection area as a revenue base.
true,"We could save all the oil that they're talking about getting off drilling, if everybody was just inflating their tires and getting regular tune-ups."
true,"In the past three years, state legislatures have enacted more of these restrictions (on abortion) than in the previous 10 years combined."
false,EPA wants to regulate the family BBQ.
false,"He (Obama) has done several things well. Most of those things are places where he changed his view from where he had during the campaign. So, for instance, he's left our troops in Iraq and they're being more successful there. He boosted our effort in Afghanistan, which is the right course to take. He did not close Guantanamo, thank heavens."
true,"In Senate Bill 5, there is this new method of evaluating teachers. Youre also going to be rated on what the parents think of you and they can send questionnaires and surveys home to parents."
true,Obama says Clinton in 2002 suggested there was a connection between al-Qaida and the Iraqi government.
true,(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California.
true,Our businesses have created jobs every single month since (Obamacare) became law.
false,"When news broke that Ferguson 18-year-old Michael Brown was a suspect in a robbery, MSNBC practically went off the air for a while to have behind-closed-doors meetings to figure out how to deal with this new revelation."
true,Congressional Budget Office says 8 (percent) unemployment till 2014!
false,Says top Clinton advisers were pressing birther movement stories very hard.
false,My position hasnt changed on using executive authority to address immigration issues.
false,"Protesters in La Crosse blocked an exit and surrounded a State Patrol car carrying the governor and were beating on the windows and rocking the vehicle. When the car was extricated from the crowd, a truck blocked a second exit."
true,Oregon schools receive millions of dollars per year in federal school lunch assistance and yet they are required to spend that money almost anywhere but Oregon.
true,"Almost half a million people are still eligible (for DACA), particularly in the Asian-American and Pacific Islander community."
false,The congressional district for Miami-Dade and Broward counties has a staggering drop-out rate of almost 61 percent.
false,"Every time weve cut taxes, revenues have gone up, the economy has grown."
true,Says state Rep. Diana Maldonado of Round Rock uses Craigslist to hire campaign block walkers.
false,Says that President Barack Obama said an attack on Syria was going to be a pinprick.
false,The Pell bridge is a tourism bridge essentially and not a commuter bridge.
false,Says Colorado food stamp recipients can use ATMs to get cash to buy marijuana.
false,"When Social Security, Medicare and Medicaid were created, Republicans stood on the sidelines"
true,"Gun violence is by far the leading cause of death for young African American men, outstripping the next nine causes of death combined."
false,"Across the board, violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it."
false,Kendrick Meek was named one of the two most corrupt Democrats in Congress by Citizens for Responsibility and Ethics in Washington.
false,Were the most highly taxed nation in the world.
true,"Even if you took literally every single ounce of platinum in the world, it still wouldnt add up to enough needed to pay down our nations debt."
false,"Says under Oregon law, girls from 15 years of age and up are given complete control over whether to be sterilized or not."
false,The Justice Departments Fast and Furious gun-walking program started in the Bush administration.
false,"As unbelievable as it sounds, your tax dollars are funding the federal governments Zombie Apocalypse Plan. I kid you not."
false,Rob Portman is the one who actually sucked the jobs out of the (Mahoning) Valley and sent them to China.
false,"Says actor Dwayne The Rock Johnson wore a T-shirt stating: We Stand for the flag, we kneel for the fallen."
false,"Ending federal funding for National Public Radio would jeopardize 9,000 jobs."
true,Says Florida refused to allow theinsurance commissioner to negotiate lower rates with companies or refuse rates that are too high under Obamacare.
false,Rick Scott has said that he would do away with the Department of Community Affairs.
true,Georgias CRCT set some of the lowest expectations for student proficiency in the nation.
true,"He's been endorsed by ""every major newspaper here in the state of Texas."""
true,The House of Representatives does not have a prochoice majority.
true,"To give a sense of how families are struggling, a record four out of every 10 school kids in Ohio now qualifies for subsidized lunch."
true,Florida is the largest dog-racing state in the country.
true,We cut our deficits by more than half.
true,Says U.S. Sen. Ron Johnson voted to let oil and gas companies emit unlimited carbon pollution into our air
true,"What do Rutgers University, Kean University, Montclair State University, New Jersey City University, Stockton College, Rowan University and William Paterson all have in common? They all graduate less than 50 percent of their students within four years."
true,Says a change in law he carried stopped a $100 million tax increase in the Dallas school district.
false,Jeff Greene on why hewent Cuba.
false,"The average (public school) teacher in Wisconsins making $89,000 a year in salary and benefits."
true,Currently it costs more than a penny for the U.S. Mint to make a one cent coin and more than a nickel to make the five cent piece.
false,Says he never voted for a tax increase.
true,Gov. Rick Scotts sale of the state planes was not proper.
false,The health care law is job killing.
true,Says theres no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states.
false,"In 2010, Betty Sutton voted to destroy Medicare."
false,The fiscal cliff agreement was the largest tax increase in history.
true,On the mosque near ground zero.
false,"Obama ""has no experience or background at all in national security affairs."""
false,White House spokesman Robert Gibbs lied when he said President Obamas birth certificate is posted on the Internet.
false,A provision in the health care reform bill for end-of-life counseling for seniors is not entirely voluntary.
true,"When McCain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'The American people won't care about this.' """
true,Three of our cities are among the top five worst cities in the U.S. for asthma.
false,"For every 33 pregnant women that walk into a Planned Parenthood clinic, 32 receive an abortion."
true,"Virginia spends $400,000 on abstinence programs while losing $2.5 million in federal funds due to Gov. Bob McDonnells political agenda."
false,Says Democratic Party created the Ku Klux Klan.
true,Says Donald Trump mocked someone with a disability.
false,"Says the state auditor found that 37 percent of the 428,000 students receiving free and reduced-price lunches are ineligible."
true,President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.
true,The House of Representatives has never sued a sitting president in all of U.S. history.
false,Only five Texas counties account for almost 90 percent of the (states) cattle industry.
false,"Kasichs trade deals cost Ohio thousands of jobs - 49,000 jobs to Mexico, 91,000 to China."
true,"Says with Jon Corzine, its the first time, I think, in history where a former Senator has been subpoenaed to testify before his former colleagues."
false,Says he never supported federal health care individual mandate.
true,Just 400 Americans -- 400 -- have more wealth than half of all Americans combined.
false,Says Florida had five sanctuary cities while Jeb Bush was governor.
false,On timing of announcement for president.
true,"In 1976, the first year that Pell Grants were fully funded, a full Pell Grant paid 72 percent of the cost of attendance at a typical four-year public college. Today, a full Pell Grant covers just 34 percent of those costs."
true,"We have 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin, and they are designed to influence our election."
false,"In Buffalos SolarCity project, Andrew Cuomo will create maybe 500 jobs if it ever happens at all, at about $1.5 million per job."
true,"Obama said his proposed $1,000 emergency energy rebate ""will be enough to offset the increased cost of gas for a working family over the next 4 months."""
true,Says fewer than 30 percent of Texas college students graduate in four years and only 58 percent graduate within six years.
true,"Says Mitt Romney told university students in Ohio that to start a business, they should borrow money if you have to from your parents."
true,Newt Gingrich teamed with Nancy Pelosi and Al Gore on global warming.
false,The Senate immigration bill unleashes a massive increase in overall immigration. Were talking about a population increase under the Senate bill of over 70 million people in 20 years.
false,"Obama ""shunned the opportunity to talk to soldiers to thank them for their service."""
false,Do you know that we have pipes carrying natural gas in this country that are made of wood? Im not joking.
true,Mitt Romney says class sizes dont matter.
false,Many just call him Lyin Ted. ... HisTV ad about John Kasich? Lie! Stations had to pull it off the air.
true,My office sends federal money back every year.
true,We have over 25 million people who live in Texas and less than 2 percent of them have concealed handgun licenses.
true,"Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker."
true,Says hes the first Aggie governor of Texas.
true,On using Gov. Scott Walkers collective-bargaining limits to help balance the city of Milwaukee budget
true,Says New Jerseys public school students have the best Advanced Placement scores in the nation.
false,The citys 30 percent set aside for affordable housing in urban renewal areas is calculated citywide -- not district by district
false,This is the first time since Roe was decided in 1973 that a court has granted personhood status to the preborn.
false,Says Republican candidates in Oregon are advocating violence against gays.
true,The debt will soon eclipse our entire economy.
false,Gains in Atlanta Public Schools scores on a national standardized test lend credence to dramatic score increases on state tests.
false,On signing a no-tax pledge
false,Says the number-one source of illegal immigration is people legally coming to the United States on a tourist visa or a student visa and then disappearing into the population and never being heard from again.
false,Says al Qaeda has camps with the drug cartels in Mexico.
false,"Romneycare sent costs spiraling out of control in Massachusetts, hiking premiums, squeezing household budgets."
true,"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years?"
false,Says Gov. Scott Walkers proposed budget would sell off Wisconsins state parks.
false,"The chairman of the party of Florida, who is an avid and outward supporter of Marco Rubio, gets to appoint 30 of those delegates."
false,"She said, you know, 'I voted for it, but I hoped it wouldn't pass.' That was a quote on live TV."
false,On sharing power with Republicans
true,Says Georgia ranks near the bottom in per capita transportation spending.
false,Says allegations that he made unwanted sexual advances on a female sheriffs deputy were found by two separate judges to not have merit.
false,"The more than $800,000 raised by the Alan Grayson campaign last quarter was ""#1 among all 435 members of the U.S. House of Representatives."""
false,"Shows in a television ad that police took evidence fromSolantic, Rick Scotts new health care company, after allegations emerged that the company was engaging in fraud."
false,Says Gov. Rick Perry failed to involve border sheriffs in developing plans to prevent violence in their communities.
true,"When Social Security started, age expectancy for the average man was 58. It was 62 -- 62 for women."
true,Wisconsin was the first state to ban public and private sector employment discrimination based on sexual orientation.
true,Gingrich supported individual health insurance mandates.
false,"Says former Clinton budget director Alice Rivlin said the stimulus bill ""won't actually stimulate the economy."""
false,On support for the Affordable Care Act (Obamacare).
false,"On Tim Kaine: In exchange for campaign contributions, he appointed a radical jihadi to the Virginia Immigration Commission."
false,We are experiencing the worst economic recovery America has ever had.
true,Says hes proposed the largest employer contribution to the Virginia Retirement System in history.
false,Says New Jerseys job growth in May represents 25 percent of all the jobs created in the country.
false,"President Obama's bill won't bring down the costs (of health care) for average Americans -- or really for very few Americans, if any."
true,A trade war is something very different (than curbing new trade agreements). We went down that road in the 1930s. It made the Great Depression longer and more painful.
true,China is practicing how to blow up our satellites.
false,The Americans for Tax Reform pledge relates to new taxes that were going to be initiated by legislative action.
true,"Palin supports ""aerial hunting of wolves and other wildlife."""
false,About $4.89 billion in one-time money was used to balance the current state general revenue fund budget.
true,President Obama has stopped using the phrase war on terror.
false,We have no regulation of drones in the United States in their commercial use.
true,"Geithner still didn't correct the same type of error for some years, even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years."
true,"The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed."
true,"A typical married couple will contribute $119,000 into Medicare but will receive $357,000 in Medicare benefits over their lifetimes."
true,"We just dont want to get to be like Louisiana, where you have drive-up daiquiri shops."
true,Ninety percent of the job growth in Virginia has been in the private sector.
true,Rhode Island has the worst maintained bridges in the United States of America . . . and we have the second worst maintained roads [behind] Alaska.
true,A database police use to look up wanted suspects excludes certain warrants issued by Atlanta Municipal Court.
false,"Welcome to Wisconsin road signs have always been made in Wisconsin,but Scott Walker is outsourcing themto an out-of-state company and paying more money for them."
false,"Says in Canada, the number of CT scan machines per 1,000 people is like one-tenth of what we have here in this country. Thats why people have to wait."
false,There havent been tax cuts for the rich in Rhode Island.
true,On a timetable to withdraw from Iraq.
false,Says over 50 percent of U.S. job growth in June came from Wisconsin.
false,We had a press conference here that interestingly no one in the mainstream media covered.
true,Spanish was the first European language spoken in this country.
true,"If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person."
true,Says the Senate will have a record number of female senators in 2013.
false,The Obama administration manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration.
false,"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act."
true,Rhode Islands legislature is the strongest in the country.
true,"In 2010, uninsured voters made up about 5 percent of the electorate."
true,The mayor said 'if you happen to be in this country in an undocumented status . . . then we welcome you here. We want you here. We'll protect you here.' 
true,It is a greater crime to have an untagged alligator than to host an open house party (for kids).
true,We spend more money on lobbying than we do on campaigns.
true,Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages.
true,"When it comes to fighting terrorism, Another thing we know that does not work, based on lots of empirical evidence, is torture."
false,"At Texas AM University, only 49 out of 3,000 faculty members brought in enough money to pay for their salaries and overhead over the past five years."
true,"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants."
false,"Every piece of legislation, just about, that I ever introduced (in the U.S. Senate) had a Republican co-sponsor."
false,"Says Mitch McConnell voted to raise Medicare costs for a current Kentucky senior by $6,000."
false,Says the president of the University of Texas has raised four-year student graduation rates to 75 percent.
true,Texas children may have a teacher who never spent one minute practicing teaching.
true,"Marco Rubio made it clear: Not only does he think Donald Trump is a con man, hewent on to say he doesnt trust Donald Trump with the nuclear codes."
true,"Romney refused to pardon ""a decorated soldier"" returning from Iraq who had been charged with a crime involving a BB gun when he was 13."
true,The United States decided waterboarding was torture back when we court-martialed American soldiers for waterboarding Philippine insurgents in the Philippine revolution.
true,"Well, you know, the Teamsters wanted to drill in Alaska. I voted against drilling in Alaska. So it's not like I'm a slam dunk on every issue."
false,HIV/AIDS among women is skyrocketing in Austin.
true,Says Craig Huey called Planned Parenthood a murder mill.
false,The conviction rate is almost exactly the same for whites and blacks who commit murder.
false,(New Jersey Network) is the only news station which covers New Jersey government.
false,Obamacare doesnt require members of Congress to abide by the same rules that all of the other Americans do.
false,Takes credit for reining in state spending when he was governor.
true,"Says she is entering in the most diverse class ever, of U.S. Representatives"
false,"Says state Sen. Steve Ogden was the driving force behind business income tax hurting small business, crafted the Robin Hood school finance scheme making property taxes skyrocket, wrote a budget that will result in a $14 billion deficit and voted against gun freedoms."
false,"And, you know, our first president and our first commander in chief prayed every day. He had a field manual of prayers."
false,Congressman Renacci is under FBI investigation.
true,"In the past year alone, Ohio businesses have created more jobs than almost every other state in the country."
true,Gov. Bob McDonnellsbudget plantakesmoney out of our classrooms to pave roads.
false,Were the highest taxed nation in the world.
true,Texas has lost the most law enforcement officers in the line of duty of any state in America.
true,"Rick Scott has heavily invested in a company that is geared to helping illegal aliens transfer money to family and friends out of the country."""
true,Says state Senate recall challenger Sandy Pasch voted to cut school aid by nearly $300 million.
true,More than 72 percent of children in the African-American community are born out of wedlock.
false,"The reality is that we have roughly 15,000 undocumented immigrants living in the state..."
true,Mitt Romney received exactly zero votes in at least 12 Cuyahoga County precincts.
true,"This year, the overwhelming majority of new jobs are part time."
false,Says his plan would cut taxes without increasing the deficit.
true,We have the third-lowest minimum wage of developed countries.
true,"As a candidate, President Obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president."
false,Says library district would come at no direct cost to the city budget.
true,Kendrick Meek claims hes the only candidate who saidSonia Sotomayor will make an excellent Supreme Court justice.
true,"The states unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states."
false,"The Obama-Clinton war on coal has cost Michigan over 50,000 jobs."
false,"There are about 350,000 people who succeed in crossing our borders illegally each year."
false,Six convictions are connected to an allegation by prosecutors that Gov. Scott Walker is at the center of a criminal scheme.
true,Wisconsin is called the Badger State because our ancestors came here with the hopes of living the American dream by mining.
true,"Says by 4th grade, 86 percent of African-American boys and 82 percent (of) Hispanic boys are reading below proficiency levels."
true,"On the day that (the Republican) state leader resigned in disgrace, a Shred-It' truck rolled up to Republican headquarters."
true,Says Texas ranks first in executions among the states.
true,"Tax rates were significantly higher ""in the '40s, the '50s, and the '60s."""
true,"John McCain voted against establishing a national holiday in honor of Dr. Martin Luther King, Jr."
true,"Risk analysts listed Donald Trump, a Donald Trump presidency, as one of the top threats facing the global economy, ahead of terrorism."
true,"In 2007, the top 1 percent of all income earners in the United States made 23.5 percent of all income, which is more than the entire bottom 50 percent."
true,"More than 12,500 service men and women have been discharged on the basis of sexual orientation since the Don't Ask, Don't Tell"" policy was implemented, at a cost of over $360 million. Many of those forced out had special skills in high demand, such as translators, engineers, and pilots."""
true,"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state."
true,Our reserves are now in much better shape than they were just a few years ago.
true,"In 32 other states and Washington D.C., they [voters] can avoid the wait by voting before Election Day."
false,"Responding to a major snow event in Atlanta would be like Kansas City, Mo., responding to a major earthquake."
false,Sakineh Mohammadi Ashtiani was never sentenced to stoning.
true,Says Donald Trump supported impeachment of President (George W.) Bush.
false,"My opponent, in 2008, had contributions investigated by the federal government."
false,"After not having any foreign trade offices overseas for the past decade, New Jersey opened offices in Shanghai and London in the past six months, and has seen an 18 percent increase in exports."
true,"Says that as a gubernatorial candidate, Chris Christie promised no school cuts."
true,"Says the Texas Department of Agriculture seeks to purchase up to 300,000 promotional stress balls."
false,"Says he didnt call Dr. George Tiller a baby killer, as liberal groups charge, but was merely reporting what some prolifers branded him."
false,"In preparing a rules package for the 112th Congress, the GOP had no discussions with Democrats."
false,The United States has the most number of deductions available to corporations for the corporate income tax.
false,"UPS left 15,000 employees spouses without health insurance and told them to, go on an exchange with no employer subsidy."
true,GEORGIA ROADWAY FATALITIES THIS YEAR: 59 PLEASE DRIVE SAFELY
false,We didnt have a development director for over seven months.
true,Says GOP recall challenger Kim Simac was delinquent paying her property taxes eight of the last nine years.
true,"Medicare spends ""$15-billion a year on subsidies to insurance companies."""
false,The Democratic majority led the 111th Congress to spend more money in two years than the first 100 congresses before them combined.
false,The reason 29 states no longer have a death tax is that the tax damaged their economic competitiveness.
false,SaysHillary Clinton took 13 hours to send help to Americans under fire during the terrorist attack in Benghazi.
true,Thirty U.S. cities have Triple A baseball teams and virtually everyone of them [is] playing in government owned ballparks.
true,"Look, I believe in accountability. In 1983, I led the effort in Arkansas to improve our schools."
false,"Under President Barack Obama, income levels and unemployment numbers are worse now than just about ever for African-Americans."
true,I did not vote to spend money to fight that (Amendment 6 redistricting) lawsuit.
false,One year today since #GOP took control of the House and no new jobs.
false,"White House Political Director Patrick Gaspard once served as the ""right-hand man"" for Bertha Lewis, who heads up ACORN."
true,Education Week rates Ohio schools in the top five in the nation.
true,"Earmarks requested in a federal spending bill included $277,000 for potato pest management in Wisconsin."
false,"Credit agency says Rep. Gibbs recklessly caused downgrade, higher interest rates."
false,"We're building a nearly $40-billion natural gas pipeline, which is North America's largest and most expensive infrastructure project ever."
true,About 40 percent of Hispanic homeowners have subprime mortgages.
false,"Says that Lee Fisher once said, I never met a gun control bill I didnt like."
true,I was the first member of Congress to contribute to Donald Trump.
false,''I have received more contributions than any other candidate in the race Republican or Democrat.''
true,"In Hawaii, ""they don't have a history of throwing incumbents out of office."""
false,SaysGov. John Kasich incorrectly claimed Ohios economy was 38th in the nation when he took office. We were sixth in the nation in terms of economic job growth.
false,Says Wisconsin Gov. Scott Walker literally invented a $3.6 billion deficit.
false,Virginia is home to more veterans per capita than any state in America.
false,"Today, you cant rely on (the retirement fund for public employees), its not funded."
false,Floridas regulations on the payday lending industry are stronger than almost any other state.
true,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.
true,Federal law prohibits the growing of industrial hemp in the United States.
true,We created as many jobs in the first six months of this year as we did in all of 2011 and 2011 was the best single year for private-sector job growth since the year 2000.
true,"Every poll you see, the overwhelming majority of people want [E-Verify]."
true,"Over the course of one four-year term, it costs taxpayers more than $1 million simply to operate the governors mansion."
true,Says Donald Trump supports eminent domain and the Supreme Courts Kelodecision.
false,On adoption by gay couples
false,Matt Patten kicked off his dirty campaign with thousands in dirty cash from guess who? (Frank) Russo and (Jimmy) Dimora.
false,Seventy percent of the people living in abject poverty are women.
false,Heres something that people never talk about with coach Schiano: Rutgers had the best graduation rate of any Division I football program in America.
false,When youre white ... you dont know what its like to be poor.
false,Nobodys addicted to marijuana.
false,Says Gov. Scott Walker took away $1.6 billion from schools and handed it off as over $2 billion in tax breaks to the rich.
true,The federal government can cut all of the non-military discretionary spending and not balance the budget.
true,"In Galveston, Texas, they have allowed people to privatize part of their Social Security. And people are building wealth."
false,On bipartisan redistricting.
true,"Says Keene, N.H., requested a military-grade armored personnel truck, citing their annual Pumpkin Festival as a possible target for terrorists."
true,President Barack Obama had the legal authority to strike Syria without a vote from Congress.
false,Says the new Dodd-Frank financial law requires a 20 percent down payment to buy a house.
false,"I have a perfect voting record from organizations like the Veterans of Foreign Wars, the American Legion and all the other veterans service organizations."
false,Barack Obama has consistently voted against tougher penalties for criminals.
true,Florida is one of only three states that require licenses for commercial interior designers.
false,"Nobody has been talking about it (Medicaid fraud), focused on it, or paying attention to it."
false,"Rick Scott has destroyed over 100,000 jobs."
true,"For every week that (state lawmakers are) able to cut off our timeline, it saves (Georgia taxpayers) approximately $100,000."
true,"Grateful insurance company executives and their lobbyists from Bermuda gave McCain $50,000."
false,"Says Texas gained 21,000 doctors due to tort reform."
true,Most private sector jobs in the history of Buffalo exist in Buffalo today
true,Says Alex Jones said that the victims of the Sandy Hook massacre were child actors and no one was actually killed there.
false,The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe in Florida.
